frame,timestamp,track_id,x1,y1,x2,y2,confidence
143,4.767,7,636.8,62.6,791.0,514.4,0.9236
143,4.767,43,222.2,201.3,279.9,372.9,0.8807
143,4.767,51,158.3,210.4,217.3,373.7,0.8530
143,4.767,61,277.9,197.8,310.4,276.0,0.2707
143,4.767,54,0.0,133.9,111.4,468.9,0.9093
144,4.800,6,477.7,114.1,642.5,510.4,0.8400
144,4.800,7,633.3,61.4,789.3,519.7,0.9164
144,4.800,43,222.4,201.2,280.6,373.5,0.8729
144,4.800,51,157.6,210.4,217.3,374.6,0.8383
144,4.800,54,0.0,134.0,113.8,466.8,0.8948
145,4.833,6,470.1,115.2,637.0,513.7,0.8152
145,4.833,7,628.0,60.6,785.4,524.2,0.9037
145,4.833,43,222.8,200.2,281.6,374.0,0.8736
145,4.833,51,156.8,210.6,217.5,376.5,0.8590
145,4.833,54,8.3,135.5,120.4,465.7,0.9026
145,4.833,82,4.4,195.0,27.3,402.2,0.6244
146,4.867,6,465.3,115.3,634.7,518.4,0.8640
146,4.867,7,622.6,61.1,781.0,526.6,0.9039
146,4.867,43,223.1,199.5,282.8,374.6,0.8756
146,4.867,51,156.1,210.4,217.4,377.2,0.8582
146,4.867,54,17.1,136.1,127.9,464.9,0.9055
146,4.867,82,7.8,196.4,31.7,409.7,0.7042
147,4.900,6,464.3,116.9,634.5,521.5,0.8563
147,4.900,7,618.9,61.7,777.5,528.9,0.9137
147,4.900,43,223.1,198.3,283.6,374.8,0.8781
147,4.900,51,155.1,209.1,217.1,377.3,0.8548
147,4.900,61,278.5,198.0,309.2,270.5,0.2900
147,4.900,54,35.7,136.9,147.0,462.9,0.8085
148,4.933,6,459.7,117.3,632.0,527.3,0.8539
148,4.933,7,616.1,61.4,775.2,531.7,0.9077
148,4.933,43,222.8,197.8,283.7,374.7,0.8751
148,4.933,51,153.9,208.5,216.2,377.0,0.8254
148,4.933,61,280.0,197.8,310.2,269.5,0.3016
148,4.933,54,50.5,138.5,164.0,461.1,0.8603
148,4.933,82,19.8,198.1,46.8,423.3,0.6539
149,4.967,6,455.4,117.0,630.3,534.6,0.8681
149,4.967,7,613.8,60.5,773.9,534.7,0.9093
149,4.967,43,222.8,196.8,284.1,374.4,0.8766
149,4.967,51,153.2,208.4,215.9,377.3,0.8272
149,4.967,61,281.1,197.9,310.7,268.7,0.2753
149,4.967,54,62.9,142.1,179.5,459.1,0.8669
149,4.967,85,0.0,198.0,82.1,453.2,0.5388
150,5.000,6,447.9,118.6,623.4,537.0,0.8618
150,5.000,7,609.9,60.0,770.4,535.8,0.9141
150,5.000,43,222.8,196.3,284.4,373.9,0.8827
150,5.000,51,153.0,207.0,215.4,375.1,0.8025
150,5.000,61,283.2,198.5,311.4,266.9,0.3106
150,5.000,54,67.3,143.8,189.6,457.3,0.8064
150,5.000,85,0.0,192.9,85.5,452.3,0.3834
151,5.033,6,440.2,115.8,617.4,537.5,0.8914
151,5.033,7,605.6,58.3,766.0,535.8,0.9188
151,5.033,43,223.1,195.7,285.3,374.9,0.8822
151,5.033,51,154.0,206.7,215.9,373.3,0.8251
151,5.033,61,283.9,198.8,311.9,268.0,0.2720
151,5.033,54,62.2,145.1,192.0,456.2,0.8159
151,5.033,85,5.9,190.5,95.9,455.5,0.3272
152,5.067,6,429.9,112.2,609.3,537.6,0.9103
152,5.067,7,599.7,55.0,760.6,535.1,0.9140
152,5.067,43,223.9,195.5,286.5,375.6,0.8806
152,5.067,51,158.7,206.3,218.6,370.0,0.6283
152,5.067,61,283.0,198.7,312.4,272.9,0.2632
152,5.067,54,68.5,148.8,202.1,454.3,0.8668
153,5.100,6,421.0,109.4,602.5,537.6,0.9228
153,5.100,7,595.5,51.2,756.9,533.7,0.9234
153,5.100,43,224.3,195.0,287.3,376.5,0.8666
153,5.100,51,165.5,205.7,220.8,359.0,0.6987
153,5.100,54,73.7,150.6,210.9,454.4,0.8813
153,5.100,91,741.8,192.8,792.4,339.2,0.5712
154,5.133,6,410.7,108.5,593.8,537.2,0.9006
154,5.133,7,591.5,48.5,753.7,532.8,0.9333
154,5.133,43,225.0,194.6,288.4,377.1,0.8499
154,5.133,51,171.0,205.2,222.1,350.1,0.5722
154,5.133,61,283.3,197.7,311.1,269.1,0.2513
154,5.133,54,78.3,150.5,218.4,453.4,0.8673
154,5.133,91,739.6,190.5,791.4,339.9,0.6621
154,5.133,85,44.0,192.3,130.9,450.5,0.6471
155,5.167,6,399.1,109.5,583.6,537.1,0.8806
155,5.167,7,586.6,45.3,750.4,533.4,0.9106
155,5.167,43,227.4,195.1,291.0,376.8,0.8342
155,5.167,54,90.2,149.8,229.4,450.5,0.8613
155,5.167,91,737.2,187.6,790.3,340.5,0.7843
155,5.167,85,63.7,194.1,149.3,449.3,0.7739
156,5.200,6,390.1,108.8,576.7,538.1,0.8708
156,5.200,7,581.9,41.6,748.0,534.1,0.9183
156,5.200,43,229.7,195.7,294.1,377.4,0.8635
156,5.200,54,95.2,147.9,234.2,448.8,0.8008
156,5.200,91,735.9,186.8,789.8,340.7,0.7995
156,5.200,85,72.7,196.7,157.0,446.9,0.7830
157,5.233,6,381.8,106.6,571.0,537.5,0.8822
157,5.233,7,577.3,37.1,745.7,534.6,0.9225
157,5.233,43,230.5,196.1,295.0,378.0,0.8426
157,5.233,54,108.2,149.9,243.1,447.2,0.8412
157,5.233,91,736.3,186.5,790.8,340.8,0.7475
157,5.233,85,78.4,199.1,161.9,443.6,0.8371
158,5.267,6,376.8,102.8,568.6,536.8,0.8959
158,5.267,7,572.9,33.5,743.1,534.3,0.9223
158,5.267,43,231.6,197.4,296.0,378.9,0.8378
158,5.267,54,119.8,149.5,249.8,444.7,0.8552
158,5.267,91,738.5,186.4,793.2,340.1,0.7777
158,5.267,85,84.0,198.5,169.1,441.6,0.8408
159,5.300,6,372.2,100.9,563.9,536.3,0.8980
159,5.300,7,568.8,31.0,740.3,533.8,0.9235
159,5.300,43,232.2,198.5,296.2,379.4,0.8016
159,5.300,54,136.2,147.6,263.9,445.6,0.8698
159,5.300,91,741.2,185.8,796.3,340.2,0.7442
159,5.300,85,88.3,198.2,175.3,440.0,0.8548
159,5.300,5,57.0,260.6,96.4,374.1,0.2798
160,5.333,6,373.9,100.2,563.9,535.8,0.8893
160,5.333,7,563.7,28.0,737.4,535.1,0.9193
160,5.333,43,235.0,197.3,299.7,381.9,0.8131
160,5.333,54,153.8,147.2,278.2,443.0,0.9165
160,5.333,91,745.9,185.1,801.0,339.0,0.7493
160,5.333,85,93.2,202.0,181.1,440.4,0.7540
160,5.333,97,277.8,196.8,309.8,277.4,0.3172
160,5.333,5,58.5,259.8,96.6,372.6,0.4558
161,5.367,6,378.2,99.4,567.1,536.5,0.8960
161,5.367,7,558.9,26.8,733.9,535.1,0.9256
161,5.367,43,238.1,197.5,300.7,379.1,0.6079
161,5.367,54,168.0,148.4,290.2,442.5,0.8607
161,5.367,91,750.1,183.7,805.9,339.1,0.7020
161,5.367,85,103.1,199.7,195.3,441.9,0.7644
161,5.367,97,278.8,196.4,309.8,274.5,0.2993
161,5.367,5,60.5,260.2,98.3,371.8,0.5255
162,5.400,6,375.7,99.5,563.3,536.8,0.8990
162,5.400,7,553.1,25.7,729.3,534.8,0.9360
162,5.400,43,245.1,196.5,307.1,378.8,0.6656
162,5.400,61,283.1,195.4,309.3,249.2,0.2567
162,5.400,54,181.1,148.9,302.8,442.1,0.8374
162,5.400,91,753.7,183.7,809.4,338.0,0.7787
162,5.400,85,110.5,197.4,203.9,441.3,0.7295
162,5.400,97,280.6,196.2,310.4,271.5,0.2884
162,5.400,5,60.1,260.9,97.4,372.4,0.5956
163,5.433,6,372.4,99.9,558.4,536.9,0.9079
163,5.433,7,547.5,24.6,725.0,534.8,0.9319
163,5.433,43,252.8,196.7,313.5,374.9,0.6901
163,5.433,54,188.2,151.6,309.2,439.1,0.8208
163,5.433,91,754.7,184.6,810.6,338.1,0.8015
163,5.433,85,126.2,195.8,220.3,438.6,0.7143
163,5.433,97,281.9,196.3,310.0,267.4,0.3031
163,5.433,5,59.7,259.9,96.7,372.3,0.6053
163,5.433,98,11.6,249.2,56.0,373.7,0.3409
164,5.467,6,365.3,99.7,549.5,537.0,0.8755
164,5.467,7,541.8,24.2,720.4,535.4,0.9338
164,5.467,43,260.8,196.9,320.4,371.4,0.4826
164,5.467,54,191.0,153.6,314.7,442.6,0.8746
164,5.467,91,755.6,184.8,811.9,337.7,0.8065
164,5.467,85,133.0,195.3,223.1,431.6,0.7698
164,5.467,5,59.8,260.1,96.6,373.1,0.6309
164,5.467,98,12.5,248.9,56.9,373.3,0.3865
165,5.500,6,358.2,98.7,541.2,536.5,0.8807
165,5.500,7,532.7,23.3,713.1,535.6,0.9235
165,5.500,54,197.4,155.2,323.5,443.3,0.8811
165,5.500,91,755.9,186.8,811.9,337.5,0.7879
165,5.500,85,146.2,193.8,235.2,434.2,0.6876
165,5.500,5,60.4,259.6,96.9,373.8,0.4756
165,5.500,98,12.5,249.5,56.7,373.2,0.3386
166,5.533,6,350.6,97.4,533.0,536.1,0.8747
166,5.533,7,527.7,22.2,709.9,535.9,0.9255
166,5.533,54,201.6,156.5,329.7,442.9,0.8655
166,5.533,91,756.4,187.6,812.8,337.0,0.8087
166,5.533,85,155.3,193.0,244.0,437.4,0.7952
166,5.533,5,60.5,258.3,97.1,373.7,0.5938
166,5.533,98,13.0,250.9,56.5,372.5,0.2849
167,5.567,6,339.9,92.5,523.5,536.3,0.8879
167,5.567,7,519.6,20.3,703.5,535.6,0.9319
167,5.567,54,211.9,157.2,339.2,439.2,0.8239
167,5.567,91,757.3,188.8,814.3,337.2,0.7832
167,5.567,85,164.3,194.1,250.4,434.6,0.8167
167,5.567,5,60.1,256.9,97.0,373.4,0.4942
168,5.600,6,328.0,87.1,513.5,535.9,0.9052
168,5.600,7,512.2,17.0,698.5,534.9,0.9298
168,5.600,54,215.5,157.4,341.2,436.8,0.8362
168,5.600,91,757.9,190.6,815.0,337.3,0.7475
168,5.600,85,169.5,195.5,253.8,431.3,0.8137
168,5.600,5,61.0,259.8,96.7,373.0,0.5621
168,5.600,101,692.5,220.3,732.8,336.2,0.5750
169,5.633,6,314.3,84.1,501.5,535.4,0.8958
169,5.633,7,506.2,13.7,694.8,534.5,0.9378
169,5.633,54,223.4,157.9,345.1,433.3,0.8233
169,5.633,91,758.6,191.9,815.5,336.1,0.7682
169,5.633,85,177.1,194.1,261.8,430.8,0.7465
169,5.633,5,61.4,259.8,97.5,373.8,0.6078
169,5.633,101,690.5,216.7,732.3,337.0,0.5536
170,5.667,6,296.0,80.0,486.4,535.1,0.9129
170,5.667,7,499.2,9.1,690.8,534.7,0.9278
170,5.667,54,235.6,156.4,350.3,426.9,0.7601
170,5.667,91,760.0,191.9,816.6,334.2,0.7794
170,5.667,85,197.0,202.7,283.0,429.9,0.7071
170,5.667,5,62.6,259.2,98.8,373.2,0.5801
170,5.667,101,690.3,214.7,733.3,338.1,0.5797
171,5.700,6,285.6,76.6,477.7,533.5,0.9006
171,5.700,7,493.6,5.6,687.6,534.6,0.9192
171,5.700,54,244.5,155.7,352.6,422.1,0.4985
171,5.700,91,762.2,191.7,819.1,333.6,0.7749
171,5.700,85,206.3,202.7,297.7,429.9,0.7668
171,5.700,5,63.4,259.5,99.7,373.2,0.5621
171,5.700,101,691.7,216.2,734.1,337.8,0.5818
172,5.733,6,277.4,72.7,471.8,534.0,0.9014
172,5.733,7,486.6,1.5,683.9,535.6,0.9125
172,5.733,54,249.7,155.3,353.7,424.2,0.6439
172,5.733,91,764.3,191.5,821.5,333.6,0.8180
172,5.733,85,204.2,202.1,296.8,428.3,0.7768
172,5.733,5,63.7,262.0,99.6,373.1,0.4999
172,5.733,101,692.8,216.6,735.3,338.0,0.6389
172,5.733,102,667.3,273.0,694.0,341.9,0.5583
173,5.767,6,272.0,70.3,467.6,534.8,0.9040
173,5.767,7,481.2,0.2,680.2,535.4,0.9090
173,5.767,91,766.2,190.8,823.8,333.7,0.8181
173,5.767,85,204.1,199.5,297.7,426.8,0.8183
173,5.767,5,63.5,263.1,99.4,373.2,0.5370
173,5.767,101,693.1,216.7,735.8,337.6,0.6814
173,5.767,102,668.4,273.6,694.8,341.8,0.6196
173,5.767,103,177.6,208.1,236.9,391.7,0.7571
173,5.767,104,691.1,226.5,725.4,337.4,0.3722
174,5.800,6,265.4,68.3,461.8,535.4,0.8809
174,5.800,7,476.4,0.0,676.7,535.6,0.9100
174,5.800,91,768.2,190.2,825.6,333.1,0.8121
174,5.800,85,209.7,196.3,302.3,421.9,0.7751
174,5.800,5,63.4,263.1,99.7,373.2,0.5197
174,5.800,101,693.2,216.2,736.5,338.1,0.7092
174,5.800,102,668.7,273.8,695.2,342.0,0.7141
174,5.800,103,180.2,206.6,239.9,391.3,0.8066
175,5.833,6,255.8,68.2,452.3,535.7,0.8686
175,5.833,7,468.2,0.0,668.3,535.7,0.9072
175,5.833,91,771.4,190.5,828.4,332.8,0.7924
175,5.833,85,219.8,195.2,308.1,418.3,0.4627
175,5.833,5,63.0,262.6,99.7,373.3,0.5553
175,5.833,101,693.5,217.3,737.1,339.3,0.7067
175,5.833,102,669.4,273.8,696.0,342.0,0.7498
175,5.833,103,185.7,206.3,247.6,397.6,0.8251
176,5.867,6,250.9,67.7,446.9,535.5,0.8840
176,5.867,7,460.5,0.2,659.5,535.5,0.9203
176,5.867,91,774.6,192.1,831.1,332.4,0.8158
176,5.867,5,62.9,259.7,100.7,373.7,0.5669
176,5.867,101,694.4,218.8,737.6,339.1,0.6496
176,5.867,102,670.6,273.6,697.5,342.3,0.7166
176,5.867,103,187.7,206.3,250.1,398.7,0.8355
176,5.867,109,701.5,214.7,745.5,338.5,0.5686
177,5.900,6,242.8,67.8,439.0,535.0,0.8892
177,5.900,7,453.1,0.4,651.0,535.2,0.9339
177,5.900,91,776.9,193.1,833.5,332.1,0.8493
177,5.900,5,62.8,259.0,101.0,373.8,0.5573
177,5.900,101,696.3,223.4,737.9,338.0,0.5954
177,5.900,102,671.5,274.4,698.3,342.8,0.5680
177,5.900,103,188.9,205.6,251.7,399.3,0.8267
177,5.900,109,702.9,213.6,746.6,337.4,0.4081
178,5.933,6,229.9,68.6,427.9,535.3,0.8879
178,5.933,7,447.1,0.0,643.9,534.8,0.9345
178,5.933,91,780.8,194.3,837.2,331.8,0.8165
178,5.933,5,62.6,257.6,101.5,373.8,0.5049
178,5.933,101,696.3,224.9,737.4,338.6,0.5820
178,5.933,102,671.9,273.8,699.1,343.5,0.6478
178,5.933,103,190.3,202.6,254.3,400.0,0.8499
178,5.933,109,701.6,214.9,745.1,338.3,0.4009
179,5.967,6,224.2,69.2,423.6,534.9,0.8707
179,5.967,7,442.8,0.1,638.4,533.8,0.9344
179,5.967,91,782.6,195.1,838.8,331.1,0.8457
179,5.967,5,62.1,255.1,102.0,373.9,0.5523
179,5.967,101,697.4,225.7,738.2,338.9,0.6206
179,5.967,102,673.0,274.3,699.8,343.1,0.6522
179,5.967,103,191.0,200.1,255.2,399.7,0.7902
179,5.967,109,703.1,213.3,746.7,338.4,0.3309
179,5.967,111,0.0,214.2,43.3,500.5,0.5053
180,6.000,6,215.2,70.3,416.9,534.6,0.8962
180,6.000,7,437.7,1.1,632.0,532.7,0.9163
180,6.000,91,784.1,195.7,840.3,330.8,0.8517
180,6.000,5,62.9,258.2,101.6,373.5,0.3874
180,6.000,101,697.6,225.4,738.1,338.2,0.5562
180,6.000,102,673.8,273.8,701.0,343.4,0.6740
180,6.000,109,703.5,216.3,745.7,338.1,0.4442
180,6.000,111,0.0,122.0,62.2,506.8,0.8228
181,6.033,6,207.2,68.9,412.6,535.0,0.9064
181,6.033,7,433.0,1.5,626.6,532.1,0.9232
181,6.033,91,785.3,195.7,841.6,330.7,0.8458
181,6.033,5,63.4,259.5,101.3,372.7,0.4939
181,6.033,101,699.0,227.2,738.6,337.9,0.6017
181,6.033,102,674.6,273.3,701.9,343.5,0.6959
181,6.033,111,0.0,88.3,70.3,507.9,0.8577
181,6.033,113,719.2,224.3,744.5,328.5,0.3672
181,6.033,54,347.9,158.6,439.8,415.8,0.7607
182,6.067,6,197.8,66.5,407.6,535.5,0.9066
182,6.067,7,428.3,1.9,621.9,532.6,0.9297
182,6.067,91,786.3,195.8,842.7,330.9,0.8350
182,6.067,5,63.6,257.8,102.1,373.0,0.4659
182,6.067,101,700.9,227.1,740.7,338.6,0.5771
182,6.067,102,675.8,274.3,702.4,343.2,0.6197
182,6.067,111,6.3,77.1,83.6,506.7,0.8752
182,6.067,113,719.1,224.8,743.8,326.5,0.2548
182,6.067,54,350.8,158.5,441.5,416.4,0.7650
183,6.100,6,186.5,62.0,402.0,535.5,0.9189
183,6.100,7,421.5,1.1,615.9,534.7,0.9285
183,6.100,91,788.6,195.9,844.7,330.6,0.8571
183,6.100,101,702.2,225.3,743.2,339.6,0.5511
183,6.100,102,677.0,275.0,703.2,343.1,0.5411
183,6.100,111,24.2,78.4,103.5,501.9,0.8998
183,6.100,54,349.8,160.2,439.1,413.9,0.8474
184,6.133,6,171.9,58.8,391.5,535.7,0.9092
184,6.133,7,416.2,0.7,611.4,536.3,0.9274
184,6.133,91,789.8,195.3,846.2,330.9,0.8636
184,6.133,101,701.0,226.1,741.6,340.3,0.5089
184,6.133,102,677.5,275.1,703.5,343.3,0.5484
184,6.133,111,36.8,82.9,119.4,498.5,0.9031
184,6.133,54,358.4,161.0,445.7,413.6,0.8023
184,6.133,43,312.3,174.7,390.4,410.7,0.3854
184,6.133,109,708.0,221.3,747.6,338.0,0.2624
185,6.167,6,151.9,54.5,375.2,536.7,0.8982
185,6.167,7,408.7,0.9,603.8,535.8,0.9311
185,6.167,91,792.1,194.7,848.3,329.5,0.8605
185,6.167,101,701.9,225.1,742.4,339.8,0.6066
185,6.167,102,678.1,274.6,704.2,343.6,0.5122
185,6.167,111,38.0,87.0,123.7,494.3,0.9140
185,6.167,54,365.2,160.6,449.5,414.4,0.7967
185,6.167,85,303.7,203.4,385.3,409.5,0.7610
186,6.200,6,134.3,51.3,359.4,537.0,0.8654
186,6.200,7,402.7,0.8,597.8,535.5,0.9398
186,6.200,91,793.8,194.4,849.8,328.5,0.8454
186,6.200,101,700.4,225.9,740.2,340.4,0.5953
186,6.200,102,678.6,275.3,704.6,344.3,0.4327
186,6.200,111,35.6,91.8,124.1,492.0,0.9048
186,6.200,54,372.4,166.1,451.5,413.3,0.6594
186,6.200,109,707.7,226.8,744.7,335.1,0.3647
186,6.200,114,727.9,213.4,767.1,327.0,0.4186
186,6.200,85,311.1,201.7,392.2,408.4,0.7565
187,6.233,6,111.6,48.9,335.3,535.7,0.8487
187,6.233,7,396.5,0.4,591.7,535.6,0.9396
187,6.233,91,794.9,194.0,851.2,328.6,0.8401
187,6.233,101,701.2,224.3,740.6,340.2,0.5392
187,6.233,102,679.4,274.7,705.8,344.8,0.4688
187,6.233,111,31.4,98.7,123.1,494.3,0.8161
187,6.233,113,730.3,217.0,757.3,325.9,0.4952
187,6.233,54,384.3,181.4,457.7,413.4,0.4296
187,6.233,109,708.6,232.5,742.2,330.2,0.3016
187,6.233,114,732.2,214.8,770.8,326.9,0.4177
187,6.233,85,319.4,200.5,399.1,408.8,0.7262
187,6.233,116,281.9,187.8,331.4,389.2,0.7420
188,6.267,6,85.0,48.2,306.1,535.3,0.8299
188,6.267,7,388.8,0.0,584.6,535.6,0.9232
188,6.267,91,796.1,194.9,852.4,328.4,0.8222
188,6.267,101,702.4,223.5,741.3,339.6,0.4979
188,6.267,102,680.5,273.5,707.5,346.0,0.5136
188,6.267,111,21.2,101.4,115.2,497.0,0.7398
188,6.267,109,709.3,230.0,744.3,331.1,0.4735
188,6.267,114,734.7,215.8,772.5,325.7,0.4437
188,6.267,85,330.0,200.0,406.2,407.9,0.5760
188,6.267,116,281.1,188.6,332.1,394.3,0.6705
188,6.267,118,6.6,116.6,38.9,478.5,0.7044
189,6.300,6,48.7,42.8,273.6,535.7,0.7976
189,6.300,7,381.6,0.7,577.3,535.1,0.8944
189,6.300,91,797.0,195.8,853.4,328.5,0.8149
189,6.300,101,703.5,223.5,741.5,339.3,0.4107
189,6.300,102,681.9,272.4,709.2,346.6,0.6149
189,6.300,111,21.0,106.7,113.4,488.8,0.4527
189,6.300,109,709.2,225.8,747.4,336.7,0.4899
189,6.300,114,738.0,216.2,775.7,325.7,0.4941
189,6.300,85,337.9,200.0,411.8,408.6,0.6955
189,6.300,116,289.9,190.7,341.4,395.5,0.6792
189,6.300,118,20.0,117.8,54.2,491.3,0.7322
190,6.333,6,20.4,39.7,248.6,533.3,0.8982
190,6.333,7,374.6,1.1,571.1,534.9,0.8885
190,6.333,91,798.8,196.9,855.0,327.9,0.7867
190,6.333,101,704.9,223.8,742.2,339.8,0.3149
190,6.333,102,683.4,271.7,710.7,346.4,0.6342
190,6.333,109,710.4,224.1,749.5,338.9,0.4581
190,6.333,114,740.0,215.6,777.6,324.9,0.4094
190,6.333,85,346.0,202.2,418.4,409.6,0.6385
190,6.333,116,294.3,189.8,346.7,394.4,0.7877
190,6.333,118,19.7,117.3,55.3,494.0,0.7610
190,6.333,103,232.2,198.0,298.3,402.0,0.7335
191,6.367,6,20.6,38.9,246.8,531.4,0.8387
191,6.367,7,366.3,1.6,563.7,535.4,0.8927
191,6.367,91,800.8,198.0,856.9,327.3,0.7830
191,6.367,101,706.6,224.4,743.3,340.0,0.3468
191,6.367,102,685.1,270.6,712.4,345.9,0.5324
191,6.367,109,711.4,223.7,750.8,340.1,0.5290
191,6.367,114,742.8,215.7,780.7,325.6,0.4782
191,6.367,85,341.2,200.2,410.0,408.9,0.4711
191,6.367,116,295.1,189.2,348.4,393.9,0.8070
191,6.367,118,19.9,119.7,56.2,488.7,0.7950
191,6.367,103,235.8,196.2,301.7,402.6,0.7353
192,6.400,6,6.3,38.2,233.5,531.5,0.8337
192,6.400,7,357.7,1.5,555.3,535.1,0.9224
192,6.400,91,802.3,198.8,858.2,327.1,0.7370
192,6.400,101,706.7,224.6,743.1,340.5,0.3894
192,6.400,102,686.7,269.4,714.2,345.4,0.2958
192,6.400,109,711.4,223.2,751.0,340.8,0.5600
192,6.400,114,743.1,217.1,780.8,325.6,0.5588
192,6.400,116,298.1,190.4,352.7,394.6,0.8136
192,6.400,118,22.0,123.8,59.1,479.7,0.5852
192,6.400,103,241.9,196.1,307.5,402.3,0.7213
193,6.433,6,0.0,37.4,222.5,533.3,0.9123
193,6.433,7,347.2,1.0,544.4,532.2,0.8645
193,6.433,91,803.5,199.4,859.2,327.0,0.7643
193,6.433,101,705.6,225.2,741.3,340.8,0.4739
193,6.433,102,688.1,262.0,717.8,345.8,0.3202
193,6.433,109,712.1,221.9,751.9,341.3,0.5505
193,6.433,114,745.0,216.0,782.9,325.6,0.5757
193,6.433,116,296.8,191.0,351.2,393.2,0.7390
193,6.433,103,245.3,195.5,311.0,402.9,0.6916
194,6.467,6,0.0,38.4,221.0,533.1,0.8649
194,6.467,7,335.8,0.3,534.9,533.7,0.8715
194,6.467,91,806.9,200.5,861.8,327.1,0.7402
194,6.467,101,704.9,225.2,739.8,340.4,0.4478
194,6.467,102,689.0,260.8,719.2,346.4,0.5208
194,6.467,109,712.4,221.2,752.4,341.7,0.6256
194,6.467,114,746.5,215.0,784.7,325.3,0.6290
194,6.467,116,296.6,190.0,348.0,381.5,0.7428
194,6.467,103,248.4,194.4,314.3,403.0,0.7885
195,6.500,6,0.0,38.3,209.2,533.6,0.8352
195,6.500,7,319.6,0.0,522.1,534.8,0.8931
195,6.500,91,809.2,200.7,863.9,326.6,0.7235
195,6.500,102,691.1,263.0,720.7,346.4,0.5005
195,6.500,109,711.6,220.2,752.4,343.0,0.7218
195,6.500,114,748.1,214.3,786.1,324.8,0.5609
195,6.500,103,256.7,192.7,323.1,402.3,0.7357
195,6.500,127,151.6,109.0,240.2,473.9,0.8692
195,6.500,54,462.6,194.5,531.0,403.7,0.5840
196,6.533,6,0.0,37.6,202.6,533.9,0.8460
196,6.533,7,307.5,0.3,513.9,535.2,0.8945
196,6.533,91,811.5,200.3,865.5,325.4,0.8071
196,6.533,102,692.6,265.5,721.8,346.1,0.4651
196,6.533,109,711.7,219.1,752.9,343.3,0.7223
196,6.533,114,748.1,213.7,786.0,324.6,0.6072
196,6.533,103,257.1,191.6,323.7,402.6,0.7358
196,6.533,127,154.2,111.2,244.4,478.8,0.8598
196,6.533,54,462.6,189.5,534.1,403.6,0.4064
197,6.567,6,0.0,33.4,196.6,534.4,0.8247
197,6.567,7,294.8,1.3,506.0,535.3,0.8950
197,6.567,91,812.5,199.7,866.5,325.1,0.8056
197,6.567,102,693.5,265.0,723.5,346.7,0.5026
197,6.567,109,711.6,219.1,753.1,343.5,0.7939
197,6.567,114,750.4,212.8,789.1,325.9,0.6233
197,6.567,103,257.0,191.8,322.7,402.6,0.7587
197,6.567,127,159.9,112.4,252.1,480.7,0.8692
197,6.567,54,461.7,188.1,534.0,401.7,0.6572
198,6.600,6,0.0,26.3,181.0,533.5,0.7047
198,6.600,7,277.9,0.4,494.5,534.9,0.9317
198,6.600,91,812.9,198.5,867.1,324.9,0.7865
198,6.600,109,711.5,219.5,753.7,344.8,0.7748
198,6.600,114,752.3,212.6,790.7,324.3,0.6552
198,6.600,127,164.6,115.9,259.0,481.9,0.8834
198,6.600,54,470.1,232.0,530.5,401.2,0.6939
198,6.600,111,90.4,131.3,163.3,433.4,0.7378
199,6.633,6,0.0,25.1,153.6,494.3,0.6680
199,6.633,7,266.7,1.2,489.3,535.1,0.9150
199,6.633,91,813.7,197.9,867.7,324.3,0.7850
199,6.633,109,712.1,219.9,754.6,345.4,0.7799
199,6.633,114,753.4,212.3,791.9,323.9,0.6450
199,6.633,127,162.3,118.3,258.5,480.7,0.8575
199,6.633,54,479.0,244.0,537.9,400.8,0.6777
199,6.633,111,88.2,134.3,163.5,434.6,0.6717
200,6.667,6,0.0,35.4,133.6,475.9,0.6353
200,6.667,7,242.9,0.4,470.4,535.6,0.9002
200,6.667,91,814.8,198.0,868.4,324.0,0.7882
200,6.667,102,697.5,262.9,727.9,347.3,0.5710
200,6.667,109,713.1,220.3,756.0,345.5,0.7640
200,6.667,114,755.3,212.6,793.8,324.2,0.6779
200,6.667,127,158.1,120.9,255.8,479.3,0.8427
200,6.667,54,482.0,187.9,562.8,400.4,0.8227
200,6.667,111,95.6,133.7,176.0,449.2,0.7344
201,6.700,6,0.0,58.4,121.8,514.5,0.7480
201,6.700,7,226.7,0.1,460.3,536.0,0.8906
201,6.700,91,816.5,197.9,870.1,324.0,0.7874
201,6.700,102,700.3,263.1,730.1,346.5,0.5723
201,6.700,109,713.6,220.2,756.8,345.3,0.7293
201,6.700,114,757.2,212.0,795.4,324.0,0.6316
201,6.700,127,151.6,122.7,251.0,477.3,0.7945
201,6.700,54,485.0,172.5,573.3,399.7,0.8073
201,6.700,111,107.5,131.5,190.2,453.7,0.6830
201,6.700,134,727.0,222.8,759.0,344.1,0.3946
201,6.700,85,423.1,165.5,502.5,396.4,0.5243
202,6.733,6,0.0,84.9,98.5,478.0,0.7046
202,6.733,7,211.9,0.3,450.1,536.4,0.9016
202,6.733,91,819.0,199.7,872.0,323.8,0.8160
202,6.733,102,702.1,261.8,732.2,346.3,0.6569
202,6.733,109,713.6,221.4,757.1,345.2,0.6033
202,6.733,114,758.3,211.5,796.7,324.7,0.6368
202,6.733,127,152.5,125.2,251.5,474.8,0.7991
202,6.733,54,485.9,166.7,578.5,398.8,0.8621
202,6.733,111,116.7,129.6,199.0,442.2,0.7809
202,6.733,134,728.5,222.7,760.6,344.4,0.4448
202,6.733,85,417.1,156.5,501.1,394.3,0.6247
